x_model,y_model
-8.210243345681871308e-01,-9.933910030520326506e-03
-8.210243345681871308e-01,-9.933910030520326506e-03
-8.210243345681871308e-01,-9.933910030520326506e-03
-8.995697530927113661e-01,-2.207934426695550706e-02
-8.995697530927113661e-01,-2.207934426695550706e-02
-8.995697530927113661e-01,-2.207934426695550706e-02
-8.435743835354440057e-01,-2.288913383873565632e-01
-1.062298391835143629e+00,-8.216302174586484486e-02
-9.939636858971390154e-01,-1.860893170227028715e-01
-1.015573308587373491e+00,-2.395804413400510757e-01
-9.668165522272182955e-01,-2.457146681776959385e-01
-9.668165522272182955e-01,-2.457146681776959385e-01
-9.668165522272182955e-01,-2.457146681776959385e-01
-5.877567781072092767e-01,-1.621736332706381900e-01
-5.877567781072092767e-01,-1.621736332706381900e-01
-5.610366729171325506e-01,-1.645756570700366850e-01
-5.610366729171325506e-01,-1.645756570700366850e-01
-5.856842698170220407e-01,-1.800964865616458133e-01
-6.187224774778684599e-01,-1.086781747048696789e-01
-6.915662041403174420e-01,-7.680522675022227741e-03
-7.327994849592420756e-01,-6.444358544762371355e-02
-7.327994849592420756e-01,-6.444358544762371355e-02
-7.327994849592420756e-01,-6.444358544762371355e-02
-5.347193007668537001e-01,-3.865392669111994417e-02
-5.780931568688731925e-01,-1.515565905639367633e-02
-5.935234966037290505e-01,1.391287311317806474e-01
-6.938315772021623751e-01,5.710232292945006949e-02
-6.938315772021623751e-01,5.710232292945006949e-02
-6.503201286844817464e-01,1.647800413651535067e-01
-6.503201286844817464e-01,1.647800413651535067e-01
-6.966244182342912206e-01,9.228997327098417691e-02
-8.357246352585319116e-01,1.461323567664455925e-01
-8.357246352585319116e-01,1.461323567664455925e-01
-8.357246352585319116e-01,1.461323567664455925e-01
-8.357246352585319116e-01,1.461323567664455925e-01
-1.029203944836708517e+00,1.139938717472376850e-01
-9.119687030342946699e-01,2.211500697710386265e-02
-9.119687030342946699e-01,2.211500697710386265e-02
-9.119687030342946699e-01,2.211500697710386265e-02
-1.028100626763474246e+00,5.629447050839034988e-02
-1.112081890944704332e+00,7.222081810736463714e-02
-1.112081890944704332e+00,7.222081810736463714e-02
-1.112081890944704332e+00,7.222081810736463714e-02
-1.112081890944704332e+00,7.222081810736463714e-02
-1.112081890944704332e+00,7.222081810736463714e-02
-1.091540025440227213e+00,1.106521446966635958e-01
-1.091540025440227213e+00,1.106521446966635958e-01
-9.574251633240443704e-01,1.437852117122580264e-01
-8.421184157109953272e-01,-4.123344501578166121e-02
-8.096974602355963002e-01,2.270578612825384368e-02
-8.096974602355963002e-01,2.270578612825384368e-02
-8.096974602355963002e-01,2.270578612825384368e-02
-9.465901283837889757e-01,-7.668220420953435201e-03
-9.465901283837889757e-01,-7.668220420953435201e-03
-9.465901283837889757e-01,-7.668220420953435201e-03
-9.465901283837889757e-01,-7.668220420953435201e-03
-9.465901283837889757e-01,-7.668220420953435201e-03
-9.465901283837889757e-01,-7.668220420953435201e-03
-6.868595881976059525e-01,-9.496257809050623333e-02
-8.812478424121213960e-01,9.293363423129377687e-02
-8.812478424121213960e-01,9.293363423129377687e-02
-8.812478424121213960e-01,9.293363423129377687e-02
-8.812478424121213960e-01,9.293363423129377687e-02
-8.812478424121213960e-01,9.293363423129377687e-02
-9.287836565209569573e-01,8.664592725655641259e-02
-9.458878095276903597e-01,1.218111482095686898e-01
-9.458878095276903597e-01,1.218111482095686898e-01
-1.053423410209693101e+00,4.579470832088347598e-02
-1.053423410209693101e+00,4.579470832088347598e-02
-1.071790244416649385e+00,-6.834899184950696260e-02
-8.161541158602674262e-01,1.283935630428868491e-01
-8.161541158602674262e-01,1.283935630428868491e-01
-8.161541158602674262e-01,1.283935630428868491e-01
-8.161541158602674262e-01,1.283935630428868491e-01
-6.879348080247674746e-01,1.650355779280366919e-01
-6.201197419748714079e-01,4.632988473732670143e-02
-6.201197419748714079e-01,4.632988473732670143e-02
-6.062623311519166336e-01,6.892923349594309856e-02
-9.181334064212886004e-01,1.219645947809779307e-01
-9.181334064212886004e-01,1.219645947809779307e-01
-9.181334064212886004e-01,1.219645947809779307e-01
-9.181334064212886004e-01,1.219645947809779307e-01
-1.005396194557439005e+00,9.174257875545249741e-02
-1.053247922840321760e+00,7.635463385040218431e-02
-1.053247922840321760e+00,7.635463385040218431e-02
-1.053247922840321760e+00,7.635463385040218431e-02
-1.053247922840321760e+00,7.635463385040218431e-02
-1.050398476104744683e+00,6.526212926861826857e-02
-1.050398476104744683e+00,6.526212926861826857e-02
-1.114126816848017620e+00,-8.500904012105214846e-02
-1.114126816848017620e+00,-8.500904012105214846e-02
-1.114126816848017620e+00,-8.500904012105214846e-02
-1.114126816848017620e+00,-8.500904012105214846e-02
-1.114126816848017620e+00,-8.500904012105214846e-02
-1.133009559341209505e+00,5.988065824119870317e-03
-1.133009559341209505e+00,5.988065824119870317e-03
-9.553300374772344394e-01,-1.752625944170196071e-01
-9.081585105449169193e-01,1.825055740008658389e-01
-9.081585105449169193e-01,1.825055740008658389e-01
-1.041029237570138655e+00,2.373011106766403921e-02
-1.041029237570138655e+00,2.373011106766403921e-02
-1.041029237570138655e+00,2.373011106766403921e-02
-1.041029237570138655e+00,2.373011106766403921e-02
-8.867566178307468849e-01,9.839508479767349047e-02
-8.867566178307468849e-01,9.839508479767349047e-02
-9.278912129829041122e-01,-2.203128607395092309e-01
-9.278912129829041122e-01,-2.203128607395092309e-01
-9.683036698972786738e-01,-9.713583009323871476e-02
-8.839830267304349398e-01,-3.961616001086994132e-02
-9.512991823883973908e-01,-2.744575193916506950e-02
-9.512991823883973908e-01,-2.744575193916506950e-02
-7.898691323907773842e-01,4.594337518274754784e-02
-7.272345594207525465e-01,-4.869194746108033989e-02
-7.272345594207525465e-01,-4.869194746108033989e-02
-9.135526214492607489e-01,-1.359037846346554113e-01
-9.135526214492607489e-01,-1.359037846346554113e-01
-9.075069456472119045e-01,2.640886727770930253e-02
-9.152932610745513342e-01,-8.918363234618323365e-03
-9.152932610745513342e-01,-8.918363234618323365e-03
-9.152932610745513342e-01,-8.918363234618323365e-03
-9.152932610745513342e-01,-8.918363234618323365e-03
-9.152932610745513342e-01,-8.918363234618323365e-03
-9.152932610745513342e-01,-8.918363234618323365e-03
-9.952539430205799009e-01,-3.698216067426071674e-02
-9.048593774663800104e-01,1.819230154008154299e-01
-8.591399000201531688e-01,1.498305980866872222e-01
-7.690551158341079052e-01,9.014988609346009929e-02
