x_model,y_model
1.074454594517310735e+00,2.547351061596745195e-02
1.133905086224392234e+00,-3.654138447612957641e-02
1.133905086224392234e+00,-3.654138447612957641e-02
1.133905086224392234e+00,-3.654138447612957641e-02
1.133905086224392234e+00,-3.654138447612957641e-02
1.141941292500251670e+00,5.645959103437712956e-02
1.141941292500251670e+00,5.645959103437712956e-02
1.141941292500251670e+00,5.645959103437712956e-02
1.141941292500251670e+00,5.645959103437712956e-02
1.141941292500251670e+00,5.645959103437712956e-02
1.054582067983631744e+00,5.290597171661450687e-02
1.054582067983631744e+00,5.290597171661450687e-02
1.011260696044307794e+00,5.165744178991333452e-02
1.144754658327899799e+00,3.435736397611750814e-03
1.144754658327899799e+00,3.435736397611750814e-03
1.144754658327899799e+00,3.435736397611750814e-03
1.188895018442958751e+00,8.749091558831606497e-02
1.188895018442958751e+00,8.749091558831606497e-02
1.188895018442958751e+00,8.749091558831606497e-02
1.188895018442958751e+00,8.749091558831606497e-02
1.341381814904740954e+00,8.532011193655639203e-02
1.341381814904740954e+00,8.532011193655639203e-02
1.341381814904740954e+00,8.532011193655639203e-02
1.341381814904740954e+00,8.532011193655639203e-02
1.341381814904740954e+00,8.532011193655639203e-02
1.069164317684315524e+00,1.235443267773464471e-02
1.069164317684315524e+00,1.235443267773464471e-02
1.069164317684315524e+00,1.235443267773464471e-02
1.175189334508106143e+00,1.660129397696049613e-01
1.227465781781463816e+00,-2.031640912478556715e-01
1.227465781781463816e+00,-2.031640912478556715e-01
1.207332233302319091e+00,-1.740049057777877106e-01
1.207332233302319091e+00,-1.740049057777877106e-01
1.207332233302319091e+00,-1.740049057777877106e-01
1.207332233302319091e+00,-1.740049057777877106e-01
1.207332233302319091e+00,-1.740049057777877106e-01
1.125059196927623351e+00,-9.825181665497807748e-02
1.125059196927623351e+00,-9.825181665497807748e-02
1.039014957637833803e+00,-1.412349797353960879e-02
1.039014957637833803e+00,-1.412349797353960879e-02
1.039014957637833803e+00,-1.412349797353960879e-02
1.004230147286879760e+00,1.558053425505358247e-02
1.004230147286879760e+00,1.558053425505358247e-02
9.859153875248782839e-01,-4.072360738248347045e-02
