x_model,y_model
5.048678353754179060e-01,-1.889848141677237525e-02
4.087367531616783456e-01,-9.463865294994285027e-02
4.087367531616783456e-01,-9.463865294994285027e-02
3.436513429992347768e-01,-8.847569768712124083e-02
2.564572311627980050e-01,-1.389041127431849820e-01
3.267456377732214645e-01,-2.157828956200055492e-01
2.851768095837795003e-01,-1.745008493961849871e-02
2.851768095837795003e-01,-1.745008493961849871e-02
2.851768095837795003e-01,-1.745008493961849871e-02
2.851768095837795003e-01,-1.745008493961849871e-02
2.734664047309727231e-01,-6.140019770594443149e-02
2.678603707574393478e-01,-2.007959276058739473e-01
1.813577405474622595e-01,-9.689374435953085341e-02
1.813577405474622595e-01,-9.689374435953085341e-02
2.493024477762305624e-01,-6.927878894498931683e-02
2.493024477762305624e-01,-6.927878894498931683e-02
1.900142743758168606e-01,3.203655404119322425e-02
1.670430215999393064e-01,4.639824306275364130e-02
4.433279319576308719e-01,1.734300704897820122e-01
4.433279319576308719e-01,1.734300704897820122e-01
3.965086965204844827e-01,1.787133793004602178e-01
3.860204994139506685e-01,-3.882025803981398182e-02
5.711533323273865204e-01,-2.968358149660892398e-01
7.321990676212181137e-01,-3.427164166189438643e-01
3.818844631762568498e-01,-2.329317101858620342e-01
3.818844631762568498e-01,-2.329317101858620342e-01
3.809024546440942793e-01,3.040805253928524632e-03
6.054900500920259443e-01,4.263502034815405684e-02
6.054900500920259443e-01,4.263502034815405684e-02
4.103900252320493713e-01,3.496413360074693971e-02
2.450697822810362914e-01,6.769539609379923717e-02
2.450697822810362914e-01,6.769539609379923717e-02
2.450697822810362914e-01,6.769539609379923717e-02
3.177617577151590766e-01,1.372073661057543192e-01
3.177617577151590766e-01,1.372073661057543192e-01
4.844362136364609439e-01,-5.724016516971705548e-02
3.415171018218537968e-01,-1.215989592008840520e-01
2.425762414942780332e-01,-1.246705227883872641e-01
1.952187536863337625e-01,-1.459497065971020191e-02
3.551636065752462601e-01,-5.295869949815238537e-02
3.099353036302560094e-01,-1.752478184039264197e-01
3.099353036302560094e-01,-1.752478184039264197e-01
3.099353036302560094e-01,-1.752478184039264197e-01
3.099353036302560094e-01,-1.752478184039264197e-01
3.099353036302560094e-01,-1.752478184039264197e-01
4.558791659863268841e-01,-2.055594550896721051e-01
6.085720186984111546e-01,-1.600412027715115981e-01
6.085720186984111546e-01,-1.600412027715115981e-01
6.085720186984111546e-01,-1.600412027715115981e-01
4.916578158810762655e-01,-3.620545651836194756e-02
5.352913314939686806e-01,5.271086168804398064e-02
6.437814748372314710e-01,6.423578785063596697e-02
6.437814748372314710e-01,6.423578785063596697e-02
6.437814748372314710e-01,6.423578785063596697e-02
3.152362537929243036e-01,-6.855201946302874605e-03
3.152362537929243036e-01,-6.855201946302874605e-03
3.152362537929243036e-01,-6.855201946302874605e-03
2.719783573039761260e-01,-1.266577824787240222e-02
2.719783573039761260e-01,-1.266577824787240222e-02
2.719783573039761260e-01,-1.266577824787240222e-02
