x_model,y_model
7.764490237571091136e-01,-8.911412736074743324e-03
7.764490237571091136e-01,-8.911412736074743324e-03
7.764490237571091136e-01,-8.911412736074743324e-03
7.702623025946596647e-01,-6.577586378052865945e-02
7.702623025946596647e-01,-6.577586378052865945e-02
7.702623025946596647e-01,-6.577586378052865945e-02
8.429757304765256309e-01,1.150460860578948474e-01
8.429757304765256309e-01,1.150460860578948474e-01
8.429757304765256309e-01,1.150460860578948474e-01
7.847877428245748632e-01,-2.799809386957743951e-02
8.422329669109408501e-01,-2.450430810235991810e-02
8.422329669109408501e-01,-2.450430810235991810e-02
8.422329669109408501e-01,-2.450430810235991810e-02
9.761614758936938419e-01,9.607703488253792334e-02
8.210005550401888730e-01,1.399943781563627032e-01
7.964214192531586800e-01,1.800785030832531830e-01
7.964214192531586800e-01,1.800785030832531830e-01
7.964214192531586800e-01,1.800785030832531830e-01
8.144485659349248730e-01,-1.132823105490191051e-02
1.099618035999501364e+00,-1.809174325242412229e-01
8.749853510927099176e-01,-1.162899821756914615e-01
7.707630774571272436e-01,5.258540429332227151e-02
7.915553730934332677e-01,-9.247319268688200533e-03
9.413256220118805251e-01,-2.333740966844558701e-02
9.413256220118805251e-01,-2.333740966844558701e-02
9.413256220118805251e-01,-2.333740966844558701e-02
1.055063298860662524e+00,-1.023189818117969385e-01
1.055063298860662524e+00,-1.023189818117969385e-01
1.055063298860662524e+00,-1.023189818117969385e-01
1.055063298860662524e+00,-1.023189818117969385e-01
1.040344510922708743e+00,-7.377974984256230329e-02
9.932344684992215900e-01,1.511445209070785001e-01
9.932344684992215900e-01,1.511445209070785001e-01
1.024965092077917639e+00,-2.241269288015668160e-02
1.024965092077917639e+00,-2.241269288015668160e-02
1.024965092077917639e+00,-2.241269288015668160e-02
8.985476290927060239e-01,-7.957167537003972946e-02
8.985476290927060239e-01,-7.957167537003972946e-02
9.617692313758983147e-01,-3.451794979787731199e-03
1.114370178617394069e+00,1.645481551493316319e-01
1.095697215525996748e+00,1.932771530730010845e-01
1.054663748924283606e+00,1.083115031170944625e-01
1.054663748924283606e+00,1.083115031170944625e-01
1.054663748924283606e+00,1.083115031170944625e-01
1.054663748924283606e+00,1.083115031170944625e-01
1.054663748924283606e+00,1.083115031170944625e-01
1.099649603245005602e+00,1.270469295595592352e-01
1.099649603245005602e+00,1.270469295595592352e-01
9.955755164158284209e-01,2.791834558177720693e-02
9.955755164158284209e-01,2.791834558177720693e-02
1.046177956362570827e+00,4.925750301754922011e-02
8.776085940204928493e-01,2.950589640395554283e-02
8.776085940204928493e-01,2.950589640395554283e-02
7.334235328332143755e-01,-3.766353767224978055e-01
6.474527115862862559e-01,-1.325039654015655322e-01
5.077730643380412578e-01,1.916618664627514623e-02
6.528918690795613156e-01,-1.155915344803421785e-01
6.528918690795613156e-01,-1.155915344803421785e-01
