x_model,y_model
-1.184967105072058713e+00,-6.654926721773202214e-02
-1.165582896442913130e+00,2.103106622180356267e-02
-1.165582896442913130e+00,2.103106622180356267e-02
-1.165582896442913130e+00,2.103106622180356267e-02
-1.136516605651729295e+00,8.065767154311584419e-02
-1.136516605651729295e+00,8.065767154311584419e-02
-1.169568186021510137e+00,2.056430388358704286e-03
-1.305832020040419428e+00,-3.355711764201031039e-02
-1.119302815421741704e+00,-1.703060711865132526e-01
-1.119302815421741704e+00,-1.703060711865132526e-01
-1.160513454363028218e+00,-2.232960699874360078e-01
-1.266072120524091904e+00,-2.308875420503228859e-01
-1.266072120524091904e+00,-2.308875420503228859e-01
-1.334214369473412543e+00,-1.890290615240215188e-01
-1.334214369473412543e+00,-1.890290615240215188e-01
-1.297935969848932558e+00,-1.292551999076919644e-01
-1.297935969848932558e+00,-1.292551999076919644e-01
-1.297935969848932558e+00,-1.292551999076919644e-01
-1.366711477162343868e+00,-2.337418718872940893e-01
-1.489265707726868282e+00,-1.435789940573424517e-01
-1.489265707726868282e+00,-1.435789940573424517e-01
-1.352861169943642361e+00,-2.939923500417018776e-01
-1.352861169943642361e+00,-2.939923500417018776e-01
-1.352861169943642361e+00,-2.939923500417018776e-01
-1.390971580077058567e+00,-1.008822038820816891e-01
-1.189720451928527156e+00,-2.621600552191211686e-01
-1.189720451928527156e+00,-2.621600552191211686e-01
-1.082356750903803011e+00,-1.589883501163717461e-01
-1.082356750903803011e+00,-1.589883501163717461e-01
-1.082356750903803011e+00,-1.589883501163717461e-01
-1.125924209326780945e+00,3.087891866758965542e-02
-1.170144987394871272e+00,-1.223534958050231936e-01
-1.170144987394871272e+00,-1.223534958050231936e-01
-1.035970037390723686e+00,1.537781942850212080e-01
-1.035970037390723686e+00,1.537781942850212080e-01
-1.035970037390723686e+00,1.537781942850212080e-01
-1.272299831259950054e+00,-1.647181619766543981e-02
-1.272299831259950054e+00,-1.647181619766543981e-02
-1.272299831259950054e+00,-1.647181619766543981e-02
-1.102167417955603579e+00,-1.411836645995698768e-02
-1.102167417955603579e+00,-1.411836645995698768e-02
-1.315088601609048613e+00,-5.040255096524014905e-03
-1.315088601609048613e+00,-5.040255096524014905e-03
-1.140233220057032426e+00,-3.048450533664654252e-02
-1.095065971235599900e+00,-2.838041110242064957e-02
-1.051575040179656639e+00,1.819839993517136795e-02
-1.071367014818529029e+00,9.241322295480348253e-03
-1.071367014818529029e+00,9.241322295480348253e-03
-1.116330727698159553e+00,-4.524374134707133399e-02
-1.116330727698159553e+00,-4.524374134707133399e-02
-1.108717848832873498e+00,-4.058596138804884679e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.137782246462351710e+00,-6.051001654963846649e-02
-1.148057832235539255e+00,1.825766661780044986e-01
-1.148057832235539255e+00,1.825766661780044986e-01
-1.148057832235539255e+00,1.825766661780044986e-01
-1.148057832235539255e+00,1.825766661780044986e-01
-1.148057832235539255e+00,1.825766661780044986e-01
-1.397065434883852486e+00,-1.904267606296916604e-02
-1.397065434883852486e+00,-1.904267606296916604e-02
-1.397065434883852486e+00,-1.904267606296916604e-02
-1.397065434883852486e+00,-1.904267606296916604e-02
-1.215487444134859096e+00,4.369185367217244542e-02
-1.215487444134859096e+00,4.369185367217244542e-02
-1.355934890792690029e+00,-7.240240614348977810e-02
-1.127191253551650396e+00,-1.484484202398391184e-01
-1.127191253551650396e+00,-1.484484202398391184e-01
-1.127191253551650396e+00,-1.484484202398391184e-01
-1.060080331685389732e+00,-7.603753570840844633e-02
-1.060080331685389732e+00,-7.603753570840844633e-02
-1.060080331685389732e+00,-7.603753570840844633e-02
-1.060080331685389732e+00,-7.603753570840844633e-02
-9.687439098601764442e-01,9.199400682924227524e-03
-1.020589369842682448e+00,3.684970336033707022e-02
-1.047012692819238477e+00,2.946704092771650768e-02
-1.232932784790034209e+00,-1.168514685025858202e-01
-1.232932784790034209e+00,-1.168514685025858202e-01
-1.232932784790034209e+00,-1.168514685025858202e-01
-1.113143565032652882e+00,3.392564670927236681e-02
-1.113143565032652882e+00,3.392564670927236681e-02
-1.113143565032652882e+00,3.392564670927236681e-02
-1.321212650448542414e+00,5.523616336629640772e-02
-1.339675358135823391e+00,3.229842674547536707e-02
-1.339675358135823391e+00,3.229842674547536707e-02
-1.339675358135823391e+00,3.229842674547536707e-02
-1.234051738224899886e+00,-1.008931920924690390e-02
-1.234051738224899886e+00,-1.008931920924690390e-02
-1.234051738224899886e+00,-1.008931920924690390e-02
-1.060268288081730681e+00,6.350574317345392128e-02
-1.060268288081730681e+00,6.350574317345392128e-02
-1.060268288081730681e+00,6.350574317345392128e-02
-1.018520887596431335e+00,-3.374036892877083083e-02
-1.018520887596431335e+00,-3.374036892877083083e-02
-1.013843976458847607e+00,-3.441689782880727466e-02
-1.013843976458847607e+00,-3.441689782880727466e-02
-1.013843976458847607e+00,-3.441689782880727466e-02
-1.013843976458847607e+00,-3.441689782880727466e-02
-1.013843976458847607e+00,-3.441689782880727466e-02
-9.856012332188301972e-01,2.492544911100784411e-01
-9.856012332188301972e-01,2.492544911100784411e-01
-1.058876994288290518e+00,2.209264989828934600e-01
-1.039363659858765665e+00,5.297121813166286164e-02
-1.148045979902550862e+00,-1.005483566517627603e-01
-1.162460025825711840e+00,6.405486585452158099e-02
-1.162460025825711840e+00,6.405486585452158099e-02
-1.162460025825711840e+00,6.405486585452158099e-02
-1.162460025825711840e+00,6.405486585452158099e-02
-1.071529620416805217e+00,-1.285057258934790003e-01
-9.741719210356840630e-01,6.884070230671116009e-02
-9.982332772745426963e-01,1.180443445643666045e-01
-9.982332772745426963e-01,1.180443445643666045e-01
-1.085853985211766570e+00,2.046364113935014439e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.249905170939554999e+00,2.482010529026775214e-01
-1.079051171856712621e+00,1.693969253089844806e-01
-9.848408080952265609e-01,6.231439313931604052e-02
-1.029929307493251622e+00,1.973144292116849052e-01
-1.158450218230366202e+00,1.048640248482193005e-01
-1.008911478842499987e+00,-3.288958259311985932e-02
-1.008911478842499987e+00,-3.288958259311985932e-02
-1.008911478842499987e+00,-3.288958259311985932e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.112661840992800411e+00,5.167358857092696489e-02
-1.203612769627393497e+00,-1.038742108756807170e-01
-1.082069066589975037e+00,-3.906232781306147317e-02
-1.286001288807324450e+00,9.338463827295195863e-03
-1.286001288807324450e+00,9.338463827295195863e-03
-1.286001288807324450e+00,9.338463827295195863e-03
