x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
-5.970074812967581,0.0,0.0031983459107164706,-0.006396495515143272,0.009594252519046342,-0.012791420652274624
-5.940149625935161,0.0,0.006396495515144917,-0.012791420652274272,0.019183205418923387,-0.025570280593579745
-5.910224438902743,0.0,0.009594252519046092,-0.019183205418917954,0.02876156200783562,-0.038324031447108296
-5.880299251870324,0.0,0.012791420652277567,-0.025570280593579044,0.03832403144711811,-0.05104014949226638
-5.850374064837905,0.0,0.01598780368084028,-0.031951078110995366,0.04786533167376015,-0.06370614796251246
-5.820448877805486,0.0,0.019183205418922888,-0.038324031447107255,0.05738019231808147,-0.07630958930690915
-5.790523690773067,0.0,0.022377429740943155,-0.04468757600364855,0.0668633576149494,-0.08883809740334676
-5.760598503740648,0.0,0.025570280593585615,-0.05104014949226498,0.07630958930692872,-0.10127936971144642
-5.730673316708229,0.0,0.028761562007834862,-0.05738019231806518,0.08571366953776094,-0.11362118935320814
-5.7007481296758105,0.0,0.03195107811100358,-0.0637061479625107,0.0950704037345742,-0.12585143710954194
-5.670822942643391,0.0,0.03513863313875475,-0.0700164633655506,0.10437462347723232,-0.13795810332090103
-5.640897755610972,0.0,0.03832403144711712,-0.07630958930690698,0.11362118935323745,-0.14992929968033197
-5.610972568578553,0.0,0.041507077524493376,-0.08258398078641793,0.12280499379660992,-0.16175327090736066
-5.581047381546134,0.0,0.04468757600366009,-0.08883809740334422,0.13192096390917676,-0.17341840629125124
-5.551122194513716,0.0,0.047865331673758935,-0.09507040373454703,0.14096406426271055,-0.18491325109230272
-5.521197007481296,0.0,0.051040149492278176,-0.10127936971144347,0.14992929968037094,-0.19622651778998787
-5.491271820448877,0.0,0.05421183459702386,-0.10746347099564764,0.15881171799591232,-0.20734709716688868
-5.461346633416459,0.0,0.05738019231808003,-0.11362118935320482,0.1676064127891335,-0.218264069217545
-5.431421446384039,0.0,0.06054502818975702,-0.11975101302732696,0.17630852609605846,-0.22896671387150358
-5.401496259351621,0.0,0.06370614796252722,-0.12585143710953817,0.18491325109235118,-0.23944452152003806
-5.371571072319202,0.0,0.06686335761494773,-0.13192096390913863,0.19341583474848204,-0.24968720333620395
-5.341645885286782,0.0,0.07001646336556878,-0.13795810332089684,0.2018115804551798,-0.25968470137809285
-5.311720698254364,0.0,0.07316527168482766,-0.14396137319087904,0.21009585061771777,-0.26942719846536695
-5.281795511221945,0.0,0.07630958930692691,-0.14992929968032728,0.21826406921760275,-0.27890512781937327
-5.251870324189526,0.0,0.07944922324169658,-0.1558604176274955,0.22631172434024985,-0.2881091824573739
-5.221945137157107,0.0,0.08258398078643953,-0.16175327090735547,0.2342343706672488,-0.297030324331665
-5.192019950124688,0.0,0.08571366953775894,-0.1676064127890843,0.24202763193184382,-0.3056597932046118
-5.162094763092269,0.0,0.08883809740336752,-0.17341840629124547,0.24968720333627104,-0.31398911525088385
-5.13216957605985,0.0,0.09195707261387774,-0.17918782453457655,0.2572088539296187,-0.3220101113784447
-5.102244389027431,0.0,0.09507040373457208,-0.18491325109229648,0.2645884289448957,-0.32971490526012276
-5.072319201995012,0.0,0.09817789967715272,-0.19059328033784664,0.27182185209401893,-0.33709593106787916
-5.042394014962593,0.0,0.10127936971147027,-0.19622651778998107,0.2789051278194494,-0.3441459409021764
-5.012468827930174,0.0,0.10437462347723007,-0.20181158045511965,0.2858343435012369,-0.3508580119091527
-4.982543640897755,0.0,0.10746347099567617,-0.20734709716688138,0.29260567161824985,-0.3572255530786132
-4.952618453865337,0.0,0.11054572268125172,-0.21283170892271394,0.29921537186240105,-0.363242311716163
-4.922693266832917,0.0,0.11362118935323515,-0.21826406921753713,0.3056597932046969,-0.36890237958312583
-4.892768079800499,0.0,0.1166896822473516,-0.2236428443743177,0.3119353759119729,-0.3742001986982206
-4.86284289276808,0.0,0.11975101302735905,-0.22896671387149514,0.318038653513199,-0.37913056679529733
-4.83291770573566,0.0,0.12280499379660754,-0.23423437066717775,0.3239662547142687,-0.3836886424317728
-4.802992518703242,0.0,0.12585143710957203,-0.23944452152002912,0.32971490526021646,-0.38786994974275313
-4.7730673316708225,0.0,0.1288901559833573,-0.24459588730676682,0.33528142974383146,-0.3916703828361689
-4.743142144638403,0.0,0.1319209639091743,-0.24968720333619454,0.3406627533596715,-0.39508620982461345
-4.713216957605985,0.0,0.1349436748637879,-0.2547172196596917,0.3458559036025065,-0.3981140764899208
-4.6832917705735655,0.0,0.13795810332093422,-0.2596847013780829,0.35085801190925453,-0.4007510095768855
-4.653366583541147,0.0,0.14096406426270794,-0.2645884289448139,0.3556663152435021,-0.40299441971289207
-4.623441396508728,0.0,0.14396137319091823,-0.26942719846535645,0.36027815762173504,-0.40484210395058456
-4.593516209476309,0.0,0.14694984613841255,-0.2741998219927726,0.36469099158043544,-0.406292247931081
-4.56359102244389,0.0,0.14992929968036836,-0.2789051278193623,0.3689023795832354,-0.4073434276656081
-4.533665835411471,0.0,0.15289955094555108,-0.28354196076432475,0.3729099953673495,-0.4079946109338065
-4.503740648379052,0.0,0.1558604176275384,-0.28810918245736244,0.3767116252285426,-0.4082451582973337
-4.473815461346633,0.0,0.15881171799590976,-0.29260567161815754,0.380305169243924,-0.40809482372777467
-4.443890274314214,0.0,0.16175327090740024,-0.29703032433165305,0.38368864243188994,-0.40754375484821687
-4.413965087281795,0.0,0.1646848958170191,-0.30138205431907084,0.3868601758485774,-0.4065924927883052
-4.384039900249376,0.0,0.16760641278913088,-0.3056597932045993,0.3898180176202208,-0.40524197165286846
-4.3541147132169575,0.0,0.17051764250849946,-0.3098624907776861,0.3925605339108412,-0.40349351760466035
-4.324189526184538,0.0,0.17341840629129396,-0.3139891152508711,0.39508620982473697,-0.40134884756211703
-4.29426433915212,0.0,0.17630852609605588,-0.3180386535130964,0.3973936502432718,-0.3988100675134054
-4.2643391521197005,0.0,0.1791878245346269,-0.32201011137843144,0.39948158059550315,-0.3958796704484187
-4.234413965087281,0.0,0.18205612488303644,-0.3259025138301513,0.40134884756222305,-0.39256053391075113
-4.204488778054863,0.0,0.18491325109234857,-0.3297149052601091,0.40299441971302147,-0.3888559171720544
-4.1745635910224435,0.0,0.1877590277994675,-0.3334463497033438,0.40441738807602146,-0.3847694580315516
-4.144638403990024,0.0,0.19059328033790068,-0.3370959310678651,0.4056169666399737,-0.3803051692438495
-4.114713216957606,0.0,0.19341583474847965,-0.34066275335955937,0.4065924927884271,-0.37546743457855986
-4.084788029925186,0.0,0.19622651779003708,-0.34414594090216183,0.40734342766574233,-0.3702610045155965
-4.054862842892768,0.0,0.19902515695003986,-0.34754463855224027,0.4078693564747412,-0.3646909915803764
-4.024937655860349,0.0,0.20181158045517758,-0.3508580119091375,0.4081699887058304,-0.3587628653235053
-3.99501246882793,0.0,0.20458561728190544,-0.3540852475198226,0.4082451582974713,-0.35248244694987724
-3.965087281795511,0.0,0.20734709716694127,-0.3572255530785975,0.4080948237279086,-0.34585590360246266
-3.935162094763092,0.0,0.2100958506177158,-0.3602781576216133,0.407719068038105,-0.338889742306398
-3.9052369077306732,0.0,0.21283170892277584,-0.3632423117161467,0.4071180987858717,-0.3315908035793228
-3.875311720698254,0.0,0.21555450416213912,-0.36611728764458973,0.4062922479312197,-0.3239662547142396
-3.845386533665835,0.0,0.21826406921760094,-0.3689023795831091,0.40524197165299264,-0.31602358274149256
-3.815461346633416,0.0,0.22096023778299156,-0.37159690377493027,0.40396785009688563,-0.3077705870767749
-3.7855361596009973,0.0,0.22364284437438336,-0.37420019869820353,0.4024705870549876,-0.2992153718623861
-3.7556109725685785,0.0,0.22631172434024815,-0.37671162522841173,0.4007510095770249,-0.29036633800925776
-3.725685785536159,0.0,0.22896671387156273,-0.3791305667952795,0.39881006751351955,-0.2812321749475642
-3.6957605985037403,0.0,0.2316076500118633,-0.38145642953414455,0.39664883299111664,-0.2718218520940172
-3.6658354114713214,0.0,0.23423437066724723,-0.38368864243175477,0.39426849982036927,-0.2621446100442245
-3.6359102244389025,0.0,0.236846714616322,-0.3858266574664561,0.3916703828363075,-0.2522099514987596
-3.6059850374064837,0.0,0.23944452152010057,-0.3878699497427346,0.388855917172158,-0.2420276319318548
-3.5760598503740644,0.0,0.24202763193184243,-0.3898180176200818,0.3858266574666123,-0.23160765001188002
-3.5461346633416455,0.0,0.24459588730684015,-0.39167038283614986,0.3825842770050852,-0.22096023778301238
-3.5162094763092266,0.0,0.24714913001215058,-0.3934265906241689,0.37913056679543405,-0.21009585061774072
-3.486284289276808,0.0,0.24968720333626973,-0.39508620982459397,0.37546743457865245,-0.19902515695006878
-3.456359102244389,0.0,0.2522099514987515,-0.39664883299095766,0.37159690377508264,-0.18775902779950032
-3.4264339152119696,0.0,0.25471721965976873,-0.3981140764899008,0.36752111236672996,-0.17630852609609235
-3.3965087281795507,0.0,0.25720885392961756,-0.3994815805953565,0.3632423117162969,-0.16468489581705903
-3.366583541147132,0.0,0.259684701378162,-0.4007510095768651,0.3587628653235873,-0.15289955094559432
-3.336658354114713,0.0,0.2621446100442209,-0.40192205178199825,0.3540852475199704,-0.1409640642627544
-3.306733167082294,0.0,0.26458842894489476,-0.4029944197128711,0.34921204210162315,-0.12889015598340667
-3.276807980049875,0.0,0.26701600808483283,-0.4039678500967252,0.3441459409023072,-0.11668968224740388
-3.246882793017456,0.0,0.2694271984654392,-0.404842103950563,0.33888974230646973,-0.10437462347728509
-3.216957605985037,0.0,0.2718218520940181,-0.40561696663982005,0.33344634970348663,-0.09195707261393538
-3.1870324189526182,0.0,0.27419982199285736,-0.40629224793105895,0.3278187698839056,-0.07944922324175661
-3.1571072319201994,0.0,0.2765609622082491,-0.4068677820386724,0.3220101113785715,-0.06686335761501001
-3.12718204488778,0.0,0.2789051278194489,-0.4073434276655854,0.31602358274155373,-0.05421183459708825
-3.097256857855361,0.0,0.2812321749475696,-0.40771906803794394,0.3098624907778232,-0.04150707752455974
-3.0673316708229423,0.0,0.2835419607644131,-0.4079946109337835,0.3035302387166579,-0.028761562007903092
-3.0374064837905235,0.0,0.2858343435012363,-0.4081699887056705,0.29703032433178694,-0.015987803680910226
-3.0074812967581046,0.0,0.2881091824574526,-0.4082451582973103,0.2903663380093089,-0.00319834591078804
-2.9775561097256853,0.0,0.29036633800926764,-0.408220101254121,0.28354196076445537,0.009594252518973013
-2.9476309226932664,0.0,0.29260567161824935,-0.4080948237277532,0.2765609622082923,0.02237742974086867
-2.9177057356608476,0.0,0.2948270458398309,-0.4078693564745909,0.2694271984654835,0.03513863313867897
-2.8877805486284287,0.0,0.29703032433174664,-0.40754375484819705,0.26214461004426615,0.04786533167368192
-2.85785536159601,0.0,0.29921537186240044,-0.4071180987857237,0.2547172196598151,0.06054502818967887
-2.8279301745635905,0.0,0.3013820543191661,-0.406592492788287,0.24714913001219793,0.07316527168474848
-2.7980049875311717,0.0,0.3035302387166185,-0.40596706589531195,0.23944452152014886,0.08571366953767877
