x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
-4.024937655860349,0.0,4.533254825550236e-05,0.0009507582874675968,0.23812601208875678,0.4195644064899804
-3.99501246882793,0.0,4.948099036839756e-05,0.0010133355606091717,0.24123845377155745,0.4222335410038805
-3.965087281795511,0.0,5.4009048644451644e-05,0.0010800281205065444,0.24432916389056042,0.42475493234075434
-3.935162094763092,0.0,5.895146216419876e-05,0.0011511068142701143,0.24739786402429914,0.4271276982439112
-3.9052369077306732,0.0,6.434614892489685e-05,0.0012268603016671246,0.2504442777340396,0.42935100846198826
-3.875311720698254,0.0,7.023449674587399e-05,0.001307596227406306,0.25346813058868317,0.43142408503946267
-3.845386533665835,0.0,7.666168079420949e-05,0.0013936424705228248,0.2564691501894883,0.4333462025888651
-3.815461346633416,0.0,8.367701016679455e-05,0.0014853484759374436,0.25944706619460906,0.435116688544599
-3.7855361596009973,0.0,9.133430618773545e-05,0.0015830866735975363,0.26240161034344833,0.43673492339827735
-3.7556109725685785,0.0,9.96923153233821e-05,0.0016872539909632668,0.26533251648082373,0.4382003409154937
-3.725685785536159,0.0,0.00010881515988284963,0.0017982734649813355,0.26823952058094375,0.4395124283339526
-3.6957605985037403,0.0,0.00011877282996178843,0.0019165959600927242,0.271122360771192,0.44067072654288986
-3.6658354114713214,0.0,0.0001296417204035762,0.0020427019992515,0.2739807773557175,0.4416748302437189
-3.6359102244389025,0.0,0.0001415052168974764,0.0021771037153906713,0.2768145128388293,0.4425243880918485
-3.6059850374064837,0.0,0.00015445433571028425,0.0023203469312602578,0.2796233119481922,0.4432191028196217
-3.5760598503740644,0.0,0.00016858842195945612,0.0024730133760840624,0.28240692165782255,0.4437587313403313
-3.5461346633416455,0.0,0.00018401591178484534,0.0026357230480372803,0.2851650912108819,0.44414308483327924
-3.5162094763092266,0.0,0.0002008551642663952,0.0028091367321392666,0.2878975721422658,0.4443720288098457
-3.486284289276808,0.0,0.0002192353694702284,0.0029939586837869495,0.2906041183009865,0.44444548316054816
-3.456359102244389,0.0,0.00023929753958962574,0.003190939488827074,0.2932844858723469,0.44436342218306824
-3.4264339152119696,0.0,0.0002611955907848876,0.003400879111782389,0.2959384333999044,0.4441258745912577
-3.3965087281795507,0.0,0.0002850975240219105,0.0036246301446110287,0.2985657218072219,0.4437329235050786
-3.366583541147132,0.0,0.00031118671396882376,0.003863101269192706,0.3011661144194048,0.4431847064215232
-3.336658354114713,0.0,0.0003396633158390505,0.004117260947603343,0.3037393769844213,0.4424814151665024
-3.306733167082294,0.0,0.00037074580097403505,0.004388141355164795,0.30628527769420455,0.4416232958277241
-3.276807980049875,0.0,0.0004046726329465663,0.004676842572242319,0.3088035872055349,0.44061064866858546
-3.246882793017456,0.0,0.0004417040970436942,0.004984537051813198,0.31129407866069975,0.4394438280231078
-3.216957605985037,0.0,0.00048212429716495763,0.005312474380949899,0.31375652770792983,0.4381232421719521
-3.1870324189526182,0.0,0.0005262433354560474,0.005661986355554779,0.31619071252160913,0.436649353199558
-3.1571072319201994,0.0,0.0005743996913999655,0.006034492388955457,0.31859641382225834,0.43502267683245643
-3.12718204488778,0.0,0.0006269628186179721,0.006431505276325912,0.3209734148962876,0.43324378225881255
-3.097256857855361,0.0,0.0006843359793028724,0.006854637338343313,0.3233215016155194,0.43131329192926177
-3.0673316708229423,0.0,0.0007469593380303015,0.007305606969030781,0.3256404624564774,0.4292318813391091
-3.0374064837905235,0.0,0.0008153133386836018,0.007786245614377759,0.32793008851944155,0.42700027879196684
-3.0074812967581046,0.0,0.0008899223903999265,0.008298505210079006,0.3301901735472663,0.4246192651449158
-2.9775561097256853,0.0,0.0009713588908159959,0.008844466108597876,0.3324205139439612,0.4220896735352761
-2.9476309226932664,0.0,0.0010602476174796905,0.009426345527746712,0.334620908793031,0.41941238908908496
-2.9177057356608476,0.0,0.0011572705211182067,0.010046506555095097,0.33679115987557534,0.4165883486113838
-2.8877805486284287,0.0,0.0012631719575365431,0.010707467744774078,0.33893107168814474,0.41361854025842204
-2.85785536159601,0.0,0.0013787643982852249,0.011411913345650187,0.3410404514603523,0.41050400319189234
-2.8279301745635905,0.0,0.0015049346639092838,0.012162704202407218,0.3431191091722389,0.4072458272153194
-2.7980049875311717,0.0,0.0016426507275997238,0.012962889373806439,0.3451668575713914,0.4038451523927277
-2.768079800498753,0.0,0.0017929691414448167,0.013815718515308542,0.34718351218981,0.4003031686497239
-2.738154613466334,0.0,0.0019570431422551277,0.014724655076344705,0.34916889136052653,0.3966211153571306
-2.708229426433915,0.0,0.002136131499149827,0.01569339036583262,0.3511228162339695,0.3928002808973207
-2.678304239401496,0.0,0.002331608170782624,0.016725858543059375,0.3530451107940753,0.3888420022134009
-2.648379052369077,0.0,0.0025449728462971655,0.01782625259481107,0.3549356018741442,0.38474766434140306
-2.618453865336658,0.0,0.002777862450881678,0.018999041363634412,0.35679411917244,0.38051869992564946
-2.588528678304239,0.0,0.003032063704193019,0.02024898769638417,0.3586204952675313,0.3761565887174568
-2.5586034912718203,0.0,0.003309526827997847,0.02158116778676023,0.36041456563337343,0.37166285705735896
-2.5286783042394014,0.0,0.003612380508195385,0.02300099179038663,0.3621761686541294,0.3670390773410274
-2.498753117206982,0.0,0.00394294822600982,0.024514225796153175,0.3639051456387288,0.36228686746907585
-2.4688279301745633,0.0,0.004303766083644576,0.02612701524304813,0.36560134083516344,0.35740789028094316
-2.4389027431421444,0.0,0.00469760226115617,0.02784590987758064,0.36726460144451784,0.35240385297305127
-2.4089775561097255,0.0,0.005127478253820002,0.02967789035314833,0.3688947776347339,0.3472765065014423
-2.3790523690773067,0.0,0.00559669205292028,0.0316303965793735,0.3704917225541077,0.34202764496910404
-2.3491271820448874,0.0,0.0061088434478062,0.0337113579365382,0.37205529234451984,0.3366591049981975
-2.3192019950124685,0.0,0.006667861643330689,0.035929225477822985,0.3735853461543931,0.33117276508740706
-2.2892768079800496,0.0,0.0072780354045516174,0.03829300625012681,0.3750817461513818,0.3255705449546376
-2.2593516209476308,0.0,0.007944045959964422,0.0408122998728492,0.37654435753478754,0.31985440486528827
-2.229426433915212,0.0,0.008671002915698384,0.04349733752318611,0.3779730485477033,0.3140263449463388
-2.1995012468827926,0.0,0.009464483456208839,0.0463590234862636,0.3793676904888815,0.30808840448648783
-2.1695760598503737,0.0,0.01033057513221147,0.04940897943884986,0.3807281577243288,0.302042661222588
-2.139650872817955,0.0,0.011275922564125965,0.05265959164648746,0.38205432769862324,0.29589123061262756
-2.109725685785536,0.0,0.012307778419335964,0.05612406126571953,0.3833460809459542,0.28963626509551377
-2.079800498753117,0.0,0.013434059054360844,0.05981645795569367,0.38460330110088475,0.2832799533379155
-2.049875311720698,0.0,0.01466340524882375,0.06375177701686714,0.3858258749088338,0.27682451946842984
-2.019950124688279,0.0,0.016005248497164497,0.06794600028886134,0.3870136922362787,0.2702722222993405
-1.99002493765586,0.0,0.01746988336668465,0.07241616105477916,0.38816664608067647,0.2636253545362394
-1.9600997506234412,0.0,0.019068546477052823,0.07718041321557047,0.3892846325801027,0.25688624197578946
-1.930174563591022,0.0,0.020813502707197742,0.08225810501537147,0.3903675510226083,0.2500572426919078
-1.9002493765586035,0.0,0.02271813929096489,0.08766985761722632,0.3914153038552911,0.2431407462106556
-1.8703241895261842,0.0,0.024797068523434825,0.09343764884829692,0.3924277966930846,0.2361391726741219
