x_model,y_model
-1.198772753423199111e+00,0.000000000000000000e+00
-1.318010639060438471e+00,0.000000000000000000e+00
-1.318010639060438471e+00,0.000000000000000000e+00
-1.209022483951447624e+00,0.000000000000000000e+00
-1.159755552905020526e+00,0.000000000000000000e+00
-1.103086153884136555e+00,0.000000000000000000e+00
-1.229539849765546977e+00,0.000000000000000000e+00
-1.229539849765546977e+00,0.000000000000000000e+00
-1.229539849765546977e+00,0.000000000000000000e+00
-1.213384320391363014e+00,0.000000000000000000e+00
-1.213384320391363014e+00,0.000000000000000000e+00
-1.296738035430651914e+00,0.000000000000000000e+00
-1.296738035430651914e+00,0.000000000000000000e+00
-1.388409916949729928e+00,0.000000000000000000e+00
-1.221850284603558823e+00,0.000000000000000000e+00
-1.221850284603558823e+00,0.000000000000000000e+00
-1.221850284603558823e+00,0.000000000000000000e+00
-1.200316405103414308e+00,0.000000000000000000e+00
-1.200316405103414308e+00,0.000000000000000000e+00
-1.313307683397781700e+00,0.000000000000000000e+00
-1.345596107441746181e+00,0.000000000000000000e+00
-1.241273058402183160e+00,0.000000000000000000e+00
-1.322396265460555664e+00,0.000000000000000000e+00
-1.235214173995129672e+00,0.000000000000000000e+00
-1.381956218628041411e+00,0.000000000000000000e+00
-1.381956218628041411e+00,0.000000000000000000e+00
-1.381956218628041411e+00,0.000000000000000000e+00
-1.377216120504499930e+00,0.000000000000000000e+00
-1.325361767765613985e+00,0.000000000000000000e+00
-1.325361767765613985e+00,0.000000000000000000e+00
-1.150239128908987496e+00,0.000000000000000000e+00
-1.150239128908987496e+00,0.000000000000000000e+00
-1.235337655352911845e+00,0.000000000000000000e+00
-1.278287390437989446e+00,0.000000000000000000e+00
-1.197551583307862266e+00,0.000000000000000000e+00
-1.197551583307862266e+00,0.000000000000000000e+00
-1.197551583307862266e+00,0.000000000000000000e+00
-1.391927953982899924e+00,0.000000000000000000e+00
-1.347164155132011931e+00,0.000000000000000000e+00
-1.401225858302969307e+00,0.000000000000000000e+00
-1.204361924796765182e+00,0.000000000000000000e+00
-1.170583873269227748e+00,0.000000000000000000e+00
-1.084304397963823163e+00,0.000000000000000000e+00
-1.228588665917774270e+00,0.000000000000000000e+00
-1.228588665917774270e+00,0.000000000000000000e+00
-1.228588665917774270e+00,0.000000000000000000e+00
-1.228588665917774270e+00,0.000000000000000000e+00
-1.246357579506220503e+00,0.000000000000000000e+00
-1.246357579506220503e+00,0.000000000000000000e+00
-1.246357579506220503e+00,0.000000000000000000e+00
-1.285100394681247371e+00,0.000000000000000000e+00
-1.336873306209045209e+00,0.000000000000000000e+00
-1.336873306209045209e+00,0.000000000000000000e+00
-1.336873306209045209e+00,0.000000000000000000e+00
-1.336873306209045209e+00,0.000000000000000000e+00
-1.294481984921552531e+00,0.000000000000000000e+00
-1.294481984921552531e+00,0.000000000000000000e+00
-1.033454296352709578e+00,0.000000000000000000e+00
-1.033454296352709578e+00,0.000000000000000000e+00
-1.033454296352709578e+00,0.000000000000000000e+00
-1.081989559189591832e+00,0.000000000000000000e+00
-1.228496487961309835e+00,0.000000000000000000e+00
-1.228496487961309835e+00,0.000000000000000000e+00
-1.239877485932810330e+00,0.000000000000000000e+00
-1.307709326639415748e+00,0.000000000000000000e+00
-1.314627069445484242e+00,0.000000000000000000e+00
-1.314627069445484242e+00,0.000000000000000000e+00
-1.314627069445484242e+00,0.000000000000000000e+00
-1.314627069445484242e+00,0.000000000000000000e+00
-1.354341313469070718e+00,0.000000000000000000e+00
-1.232875481244449123e+00,0.000000000000000000e+00
-1.227268145026191748e+00,0.000000000000000000e+00
-1.241654568254556779e+00,0.000000000000000000e+00
-1.334214718040592551e+00,0.000000000000000000e+00
-1.334214718040592551e+00,0.000000000000000000e+00
-1.487006367014585440e+00,0.000000000000000000e+00
-1.203487157431049726e+00,0.000000000000000000e+00
-1.203487157431049726e+00,0.000000000000000000e+00
-1.225371551419154548e+00,0.000000000000000000e+00
-1.175074671969498441e+00,0.000000000000000000e+00
-1.175074671969498441e+00,0.000000000000000000e+00
-1.148816430413574619e+00,0.000000000000000000e+00
-1.278271148585909289e+00,0.000000000000000000e+00
-1.066119921663124526e+00,0.000000000000000000e+00
-1.066119921663124526e+00,0.000000000000000000e+00
-1.026835518398477642e+00,0.000000000000000000e+00
-1.026835518398477642e+00,0.000000000000000000e+00
-1.331129416266368048e+00,0.000000000000000000e+00
-1.181808306039476619e+00,0.000000000000000000e+00
-1.193734660955253712e+00,0.000000000000000000e+00
-1.360316755314886272e+00,0.000000000000000000e+00
-1.360316755314886272e+00,0.000000000000000000e+00
-1.360316755314886272e+00,0.000000000000000000e+00
-1.360316755314886272e+00,0.000000000000000000e+00
-1.224429735148653275e+00,0.000000000000000000e+00
-1.224429735148653275e+00,0.000000000000000000e+00
-1.236201797184416584e+00,0.000000000000000000e+00
-1.236201797184416584e+00,0.000000000000000000e+00
