x_model,y_model
-9.595969542201367997e-01,0.000000000000000000e+00
-9.595969542201367997e-01,0.000000000000000000e+00
-1.040501979177097303e+00,0.000000000000000000e+00
-1.040501979177097303e+00,0.000000000000000000e+00
-1.040501979177097303e+00,0.000000000000000000e+00
-1.205086081199795434e+00,0.000000000000000000e+00
-1.130993349688792726e+00,0.000000000000000000e+00
-1.130993349688792726e+00,0.000000000000000000e+00
-9.067483258004499502e-01,0.000000000000000000e+00
-9.067483258004499502e-01,0.000000000000000000e+00
-1.001516783327981219e+00,0.000000000000000000e+00
-1.221692293724010003e+00,0.000000000000000000e+00
-1.221692293724010003e+00,0.000000000000000000e+00
-1.221692293724010003e+00,0.000000000000000000e+00
-1.353747690350422639e+00,0.000000000000000000e+00
-1.153703043648685256e+00,0.000000000000000000e+00
-1.063731626292720556e+00,0.000000000000000000e+00
-1.086332654366082950e+00,0.000000000000000000e+00
-1.117352312380350376e+00,0.000000000000000000e+00
-1.117352312380350376e+00,0.000000000000000000e+00
-1.117352312380350376e+00,0.000000000000000000e+00
-1.117352312380350376e+00,0.000000000000000000e+00
-8.861948066098486176e-01,0.000000000000000000e+00
-8.861948066098486176e-01,0.000000000000000000e+00
-1.094230573066822032e+00,0.000000000000000000e+00
-1.206395830144498804e+00,0.000000000000000000e+00
-1.174677868476153852e+00,0.000000000000000000e+00
-1.174677868476153852e+00,0.000000000000000000e+00
-1.157129325515294793e+00,0.000000000000000000e+00
-1.187340323519217478e+00,0.000000000000000000e+00
-1.210889142684236974e+00,0.000000000000000000e+00
-1.210889142684236974e+00,0.000000000000000000e+00
-1.101308312132814216e+00,0.000000000000000000e+00
-9.393842988408651618e-01,0.000000000000000000e+00
-9.393842988408651618e-01,0.000000000000000000e+00
-9.393842988408651618e-01,0.000000000000000000e+00
-9.545419422827366995e-01,0.000000000000000000e+00
-1.284757500311871858e+00,0.000000000000000000e+00
-1.165241960574318725e+00,0.000000000000000000e+00
-1.165241960574318725e+00,0.000000000000000000e+00
-1.024037396326452631e+00,0.000000000000000000e+00
-1.024037396326452631e+00,0.000000000000000000e+00
-1.022458390237535930e+00,0.000000000000000000e+00
-8.732862014130431394e-01,0.000000000000000000e+00
-1.086190462232837328e+00,0.000000000000000000e+00
-1.086190462232837328e+00,0.000000000000000000e+00
-1.083473909961014225e+00,0.000000000000000000e+00
-1.083140520746324942e+00,0.000000000000000000e+00
-1.055589922796805746e+00,0.000000000000000000e+00
-1.070127933925232755e+00,0.000000000000000000e+00
-1.070127933925232755e+00,0.000000000000000000e+00
-1.070127933925232755e+00,0.000000000000000000e+00
-1.129320799505868500e+00,0.000000000000000000e+00
-1.129320799505868500e+00,0.000000000000000000e+00
-1.129320799505868500e+00,0.000000000000000000e+00
-1.129320799505868500e+00,0.000000000000000000e+00
