x_model,y_model
7.577517399935546072e-01,0.000000000000000000e+00
8.424376423109591894e-01,0.000000000000000000e+00
8.424376423109591894e-01,0.000000000000000000e+00
8.424376423109591894e-01,0.000000000000000000e+00
8.262805573798921444e-01,0.000000000000000000e+00
8.262805573798921444e-01,0.000000000000000000e+00
9.037806995911606966e-01,0.000000000000000000e+00
9.037806995911606966e-01,0.000000000000000000e+00
1.003999876961362503e+00,0.000000000000000000e+00
9.296140386435742808e-01,0.000000000000000000e+00
9.296140386435742808e-01,0.000000000000000000e+00
7.312996995516449772e-01,0.000000000000000000e+00
6.109312888454540014e-01,0.000000000000000000e+00
6.109312888454540014e-01,0.000000000000000000e+00
4.910294549058160651e-01,0.000000000000000000e+00
4.910294549058160651e-01,0.000000000000000000e+00
4.910294549058160651e-01,0.000000000000000000e+00
4.315871766249602115e-01,0.000000000000000000e+00
4.315871766249602115e-01,0.000000000000000000e+00
5.492809121933294181e-01,0.000000000000000000e+00
8.181164351613061658e-01,0.000000000000000000e+00
8.045566001243217302e-01,0.000000000000000000e+00
6.583663103219732360e-01,0.000000000000000000e+00
4.507424544801543753e-01,0.000000000000000000e+00
4.877378729800327939e-01,0.000000000000000000e+00
6.689179426737771328e-01,0.000000000000000000e+00
6.689179426737771328e-01,0.000000000000000000e+00
6.683717051940950560e-01,0.000000000000000000e+00
6.231579961235502729e-01,0.000000000000000000e+00
3.654065879948845130e-01,0.000000000000000000e+00
4.429955851534373434e-01,0.000000000000000000e+00
4.730034623298031704e-01,0.000000000000000000e+00
5.626100785960628237e-01,0.000000000000000000e+00
6.116506699853605511e-01,0.000000000000000000e+00
7.029919078433682911e-01,0.000000000000000000e+00
5.836247017455259423e-01,0.000000000000000000e+00
4.504084369702349155e-01,0.000000000000000000e+00
4.504084369702349155e-01,0.000000000000000000e+00
4.988291165559045615e-01,0.000000000000000000e+00
6.841349060379398050e-01,0.000000000000000000e+00
4.796611586684146888e-01,0.000000000000000000e+00
4.796611586684146888e-01,0.000000000000000000e+00
4.859977763131301254e-01,0.000000000000000000e+00
3.939806863853606567e-01,0.000000000000000000e+00
3.939806863853606567e-01,0.000000000000000000e+00
4.288318430466223075e-01,0.000000000000000000e+00
4.288318430466223075e-01,0.000000000000000000e+00
4.347193259675886101e-01,0.000000000000000000e+00
4.347193259675886101e-01,0.000000000000000000e+00
4.478326929510543786e-01,0.000000000000000000e+00
7.443253899358346359e-01,0.000000000000000000e+00
4.608315729674092309e-01,0.000000000000000000e+00
4.873240187282190106e-01,0.000000000000000000e+00
5.296565995487433343e-01,0.000000000000000000e+00
5.255343265714113032e-01,0.000000000000000000e+00
3.352980566194929679e-01,0.000000000000000000e+00
4.124909283018372008e-01,0.000000000000000000e+00
4.124909283018372008e-01,0.000000000000000000e+00
4.140166290729236365e-01,0.000000000000000000e+00
3.969314402830145250e-01,0.000000000000000000e+00
4.721539097271730268e-01,0.000000000000000000e+00
4.721539097271730268e-01,0.000000000000000000e+00
4.721539097271730268e-01,0.000000000000000000e+00
5.840930344481152225e-01,0.000000000000000000e+00
7.750788694303580861e-01,0.000000000000000000e+00
7.449772180505884744e-01,0.000000000000000000e+00
7.449772180505884744e-01,0.000000000000000000e+00
7.449772180505884744e-01,0.000000000000000000e+00
7.382714860076161623e-01,0.000000000000000000e+00
7.382714860076161623e-01,0.000000000000000000e+00
7.340658630721069722e-01,0.000000000000000000e+00
7.340658630721069722e-01,0.000000000000000000e+00
8.366509036917294528e-01,0.000000000000000000e+00
7.090283275117765793e-01,0.000000000000000000e+00
7.090283275117765793e-01,0.000000000000000000e+00
7.090283275117765793e-01,0.000000000000000000e+00
6.581135993442708276e-01,0.000000000000000000e+00
6.581135993442708276e-01,0.000000000000000000e+00
7.066597540494270469e-01,0.000000000000000000e+00
6.232541358927726760e-01,0.000000000000000000e+00
6.232541358927726760e-01,0.000000000000000000e+00
6.232541358927726760e-01,0.000000000000000000e+00
6.120177008351501691e-01,0.000000000000000000e+00
6.028194901709169606e-01,0.000000000000000000e+00
6.370677558032683541e-01,0.000000000000000000e+00
5.443271250789253335e-01,0.000000000000000000e+00
9.920520670951709086e-01,0.000000000000000000e+00
1.015474113648046073e+00,0.000000000000000000e+00
1.015474113648046073e+00,0.000000000000000000e+00
9.339571445202176081e-01,0.000000000000000000e+00
8.441621254619595671e-01,0.000000000000000000e+00
6.769361379223433062e-01,0.000000000000000000e+00
6.769361379223433062e-01,0.000000000000000000e+00
6.769361379223433062e-01,0.000000000000000000e+00
6.769361379223433062e-01,0.000000000000000000e+00
7.386878805118618496e-01,0.000000000000000000e+00
7.386878805118618496e-01,0.000000000000000000e+00
5.092212709394182690e-01,0.000000000000000000e+00
5.471785378729493443e-01,0.000000000000000000e+00
4.813653110683880909e-01,0.000000000000000000e+00
3.484009244491194091e-01,0.000000000000000000e+00
5.608493291215540522e-01,0.000000000000000000e+00
5.831517220343117591e-01,0.000000000000000000e+00
5.831517220343117591e-01,0.000000000000000000e+00
5.831517220343117591e-01,0.000000000000000000e+00
5.605070759214727527e-01,0.000000000000000000e+00
5.605070759214727527e-01,0.000000000000000000e+00
5.605070759214727527e-01,0.000000000000000000e+00
6.912721238434182958e-01,0.000000000000000000e+00
6.912721238434182958e-01,0.000000000000000000e+00
6.412289995361469819e-01,0.000000000000000000e+00
6.412289995361469819e-01,0.000000000000000000e+00
6.412289995361469819e-01,0.000000000000000000e+00
6.412289995361469819e-01,0.000000000000000000e+00
6.123537013820383734e-01,0.000000000000000000e+00
6.258070441859365785e-01,0.000000000000000000e+00
6.258070441859365785e-01,0.000000000000000000e+00
4.565330500722737384e-01,0.000000000000000000e+00
4.565330500722737384e-01,0.000000000000000000e+00
4.631718319397502004e-01,0.000000000000000000e+00
5.621102523508819671e-01,0.000000000000000000e+00
3.771434972177800660e-01,0.000000000000000000e+00
4.514771446048107539e-01,0.000000000000000000e+00
4.514771446048107539e-01,0.000000000000000000e+00
5.824406062216047619e-01,0.000000000000000000e+00
6.334828797250926513e-01,0.000000000000000000e+00
6.334828797250926513e-01,0.000000000000000000e+00
7.482465821891186586e-01,0.000000000000000000e+00
7.260446684437589226e-01,0.000000000000000000e+00
7.012688568769580577e-01,0.000000000000000000e+00
7.926681707496161522e-01,0.000000000000000000e+00
7.796704114097320337e-01,0.000000000000000000e+00
8.810947719487759455e-01,0.000000000000000000e+00
8.713812496363780857e-01,0.000000000000000000e+00
7.750080086438246862e-01,0.000000000000000000e+00
4.188618491639505836e-01,0.000000000000000000e+00
4.188618491639505836e-01,0.000000000000000000e+00
2.617695499929234559e-01,0.000000000000000000e+00
2.617695499929234559e-01,0.000000000000000000e+00
2.617695499929234559e-01,0.000000000000000000e+00
2.183093834222440965e-01,0.000000000000000000e+00
2.057070547789380532e-01,0.000000000000000000e+00
2.367232073776249224e-01,0.000000000000000000e+00
1.676935430316716380e-01,0.000000000000000000e+00
2.513032695713026676e-01,0.000000000000000000e+00
1.663231217338924650e-01,0.000000000000000000e+00
4.424698918750682997e-01,0.000000000000000000e+00
6.641732980866511538e-01,0.000000000000000000e+00
6.758614478946453064e-01,0.000000000000000000e+00
7.430718896706443033e-01,0.000000000000000000e+00
6.668038214016479559e-01,0.000000000000000000e+00
6.343118749722094218e-01,0.000000000000000000e+00
6.170857418661890303e-01,0.000000000000000000e+00
6.170857418661890303e-01,0.000000000000000000e+00
7.562299098809115439e-01,0.000000000000000000e+00
5.714243040099067361e-01,0.000000000000000000e+00
5.714243040099067361e-01,0.000000000000000000e+00
6.886044805115982825e-01,0.000000000000000000e+00
7.874904848851228545e-01,0.000000000000000000e+00
7.874904848851228545e-01,0.000000000000000000e+00
7.548579398921639871e-01,0.000000000000000000e+00
7.548579398921639871e-01,0.000000000000000000e+00
7.548579398921639871e-01,0.000000000000000000e+00
7.548579398921639871e-01,0.000000000000000000e+00
7.000361675905278913e-01,0.000000000000000000e+00
5.762010945288774666e-01,0.000000000000000000e+00
6.730690370616060347e-01,0.000000000000000000e+00
6.395055349713089088e-01,0.000000000000000000e+00
6.265547862612634855e-01,0.000000000000000000e+00
6.265547862612634855e-01,0.000000000000000000e+00
6.078369549380757686e-01,0.000000000000000000e+00
6.803296084114881515e-01,0.000000000000000000e+00
7.094560898297230800e-01,0.000000000000000000e+00
6.685741615943756599e-01,0.000000000000000000e+00
7.725479808911637214e-01,0.000000000000000000e+00
7.725479808911637214e-01,0.000000000000000000e+00
