x_model,y_model
9.020108720914807865e-01,0.000000000000000000e+00
9.803993124596910302e-01,0.000000000000000000e+00
9.803993124596910302e-01,0.000000000000000000e+00
1.032735943310032933e+00,0.000000000000000000e+00
1.073364965427264339e+00,0.000000000000000000e+00
1.054848565615169154e+00,0.000000000000000000e+00
1.084739145162256779e+00,0.000000000000000000e+00
1.084739145162256779e+00,0.000000000000000000e+00
1.169471570753641609e+00,0.000000000000000000e+00
1.138932003423520634e+00,0.000000000000000000e+00
1.066219571990289827e+00,0.000000000000000000e+00
9.837309900737033486e-01,0.000000000000000000e+00
9.837309900737033486e-01,0.000000000000000000e+00
8.300954146192403016e-01,0.000000000000000000e+00
1.020774138797697850e+00,0.000000000000000000e+00
1.338068239838339224e+00,0.000000000000000000e+00
1.367778920617165550e+00,0.000000000000000000e+00
1.273076037183745735e+00,0.000000000000000000e+00
1.243728661292451410e+00,0.000000000000000000e+00
1.243728661292451410e+00,0.000000000000000000e+00
1.243728661292451410e+00,0.000000000000000000e+00
1.243728661292451410e+00,0.000000000000000000e+00
1.137442954077226620e+00,0.000000000000000000e+00
1.164252522171742799e+00,0.000000000000000000e+00
1.164252522171742799e+00,0.000000000000000000e+00
1.164252522171742799e+00,0.000000000000000000e+00
9.359938027198826394e-01,0.000000000000000000e+00
7.639217266477362767e-01,0.000000000000000000e+00
7.639217266477362767e-01,0.000000000000000000e+00
7.639217266477362767e-01,0.000000000000000000e+00
7.639217266477362767e-01,0.000000000000000000e+00
9.693983855639045633e-01,0.000000000000000000e+00
9.700228853335128854e-01,0.000000000000000000e+00
1.074364524361056006e+00,0.000000000000000000e+00
1.074364524361056006e+00,0.000000000000000000e+00
1.122111328717841694e+00,0.000000000000000000e+00
1.079519005465668924e+00,0.000000000000000000e+00
1.083806240140675836e+00,0.000000000000000000e+00
8.633142914383051814e-01,0.000000000000000000e+00
9.789623273628447198e-01,0.000000000000000000e+00
9.789623273628447198e-01,0.000000000000000000e+00
9.789623273628447198e-01,0.000000000000000000e+00
9.744385582823427150e-01,0.000000000000000000e+00
1.185384434154732602e+00,0.000000000000000000e+00
1.176956547414276244e+00,0.000000000000000000e+00
1.176956547414276244e+00,0.000000000000000000e+00
1.223841778848146822e+00,0.000000000000000000e+00
1.223841778848146822e+00,0.000000000000000000e+00
1.155681089630851144e+00,0.000000000000000000e+00
1.091372825211902819e+00,0.000000000000000000e+00
9.409620009610800695e-01,0.000000000000000000e+00
9.537506281852125012e-01,0.000000000000000000e+00
9.015364969109788129e-01,0.000000000000000000e+00
1.071410696694076847e+00,0.000000000000000000e+00
1.025669313714184350e+00,0.000000000000000000e+00
8.752324749501190215e-01,0.000000000000000000e+00
8.458910272875452829e-01,0.000000000000000000e+00
