x_model,y_model
-5.655016285167218104e-01,0.000000000000000000e+00
-4.113007995845546216e-01,0.000000000000000000e+00
-2.219252975422487673e-01,0.000000000000000000e+00
-2.219252975422487673e-01,0.000000000000000000e+00
-1.959914438676460813e-01,0.000000000000000000e+00
-2.596086495928776605e-01,0.000000000000000000e+00
-2.116057334815429070e-01,0.000000000000000000e+00
-2.116057334815429070e-01,0.000000000000000000e+00
-2.116057334815429070e-01,0.000000000000000000e+00
-3.885428905471353667e-01,0.000000000000000000e+00
-2.946187201239167108e-01,0.000000000000000000e+00
-2.627646818031702525e-01,0.000000000000000000e+00
-2.627646818031702525e-01,0.000000000000000000e+00
-3.493659500957453368e-01,0.000000000000000000e+00
-4.308848855019205559e-01,0.000000000000000000e+00
-4.306961039068733510e-01,0.000000000000000000e+00
-1.688853211504127150e-01,0.000000000000000000e+00
-2.000534502373692292e-01,0.000000000000000000e+00
-3.341498624114640492e-01,0.000000000000000000e+00
-1.422132675179994810e-01,0.000000000000000000e+00
-2.127176221131551470e-01,0.000000000000000000e+00
-2.127176221131551470e-01,0.000000000000000000e+00
-2.127176221131551470e-01,0.000000000000000000e+00
-3.504231578509481304e-01,0.000000000000000000e+00
-3.620622757236164890e-01,0.000000000000000000e+00
-3.620622757236164890e-01,0.000000000000000000e+00
-3.620622757236164890e-01,0.000000000000000000e+00
-3.620622757236164890e-01,0.000000000000000000e+00
-3.749783347126400823e-01,0.000000000000000000e+00
-3.749783347126400823e-01,0.000000000000000000e+00
-1.128432000631645615e-01,0.000000000000000000e+00
-1.128432000631645615e-01,0.000000000000000000e+00
-9.543714878527814749e-02,0.000000000000000000e+00
-9.463956583084104368e-04,0.000000000000000000e+00
1.282007279254135379e-01,0.000000000000000000e+00
1.639600176000625964e-01,0.000000000000000000e+00
1.680886252475568277e-01,0.000000000000000000e+00
1.680886252475568277e-01,0.000000000000000000e+00
5.545482833851667070e-02,0.000000000000000000e+00
-1.622040665798860082e-02,0.000000000000000000e+00
1.163794725750117720e-01,0.000000000000000000e+00
-2.386873155951238223e-01,0.000000000000000000e+00
-9.096027985956214867e-02,0.000000000000000000e+00
