x_model,y_model
1.285992483541149811e+00,0.000000000000000000e+00
1.207541646347834341e+00,0.000000000000000000e+00
1.300864615277382619e+00,0.000000000000000000e+00
1.321304995566496832e+00,0.000000000000000000e+00
1.321304995566496832e+00,0.000000000000000000e+00
1.336302252134263124e+00,0.000000000000000000e+00
1.336302252134263124e+00,0.000000000000000000e+00
1.336302252134263124e+00,0.000000000000000000e+00
1.336302252134263124e+00,0.000000000000000000e+00
1.198490460390971402e+00,0.000000000000000000e+00
1.198490460390971402e+00,0.000000000000000000e+00
1.265438111136798716e+00,0.000000000000000000e+00
1.214608282671635564e+00,0.000000000000000000e+00
1.219525509978478972e+00,0.000000000000000000e+00
1.295011910948821843e+00,0.000000000000000000e+00
1.409173443561668071e+00,0.000000000000000000e+00
1.323379333795242196e+00,0.000000000000000000e+00
1.439586026037188216e+00,0.000000000000000000e+00
1.439586026037188216e+00,0.000000000000000000e+00
1.439586026037188216e+00,0.000000000000000000e+00
1.192756991558797885e+00,0.000000000000000000e+00
1.192756991558797885e+00,0.000000000000000000e+00
1.303314143677333448e+00,0.000000000000000000e+00
1.303314143677333448e+00,0.000000000000000000e+00
1.303314143677333448e+00,0.000000000000000000e+00
1.352937434642520920e+00,0.000000000000000000e+00
1.352937434642520920e+00,0.000000000000000000e+00
1.352937434642520920e+00,0.000000000000000000e+00
1.367286093782096756e+00,0.000000000000000000e+00
1.367286093782096756e+00,0.000000000000000000e+00
1.480602301032543533e+00,0.000000000000000000e+00
1.608860777298781297e+00,0.000000000000000000e+00
1.602232200171719523e+00,0.000000000000000000e+00
1.350239555351274712e+00,0.000000000000000000e+00
1.364811717995742635e+00,0.000000000000000000e+00
1.364811717995742635e+00,0.000000000000000000e+00
1.364811717995742635e+00,0.000000000000000000e+00
1.357805546349459158e+00,0.000000000000000000e+00
1.357805546349459158e+00,0.000000000000000000e+00
1.392831921690425911e+00,0.000000000000000000e+00
1.275959661523147881e+00,0.000000000000000000e+00
1.360589731858203200e+00,0.000000000000000000e+00
1.400008659696555746e+00,0.000000000000000000e+00
1.391551490372410882e+00,0.000000000000000000e+00
1.380851583855080555e+00,0.000000000000000000e+00
1.380851583855080555e+00,0.000000000000000000e+00
1.380851583855080555e+00,0.000000000000000000e+00
1.301625985789927942e+00,0.000000000000000000e+00
1.199358016223925461e+00,0.000000000000000000e+00
1.199358016223925461e+00,0.000000000000000000e+00
1.199358016223925461e+00,0.000000000000000000e+00
1.199358016223925461e+00,0.000000000000000000e+00
1.199358016223925461e+00,0.000000000000000000e+00
1.199358016223925461e+00,0.000000000000000000e+00
1.202668265104718914e+00,0.000000000000000000e+00
1.154295463540789601e+00,0.000000000000000000e+00
1.166271004973632675e+00,0.000000000000000000e+00
1.166271004973632675e+00,0.000000000000000000e+00
1.330534895495126602e+00,0.000000000000000000e+00
1.315794028801443805e+00,0.000000000000000000e+00
1.315794028801443805e+00,0.000000000000000000e+00
1.335146918717068809e+00,0.000000000000000000e+00
1.335146918717068809e+00,0.000000000000000000e+00
1.335146918717068809e+00,0.000000000000000000e+00
1.141702919899496127e+00,0.000000000000000000e+00
1.098843705655574654e+00,0.000000000000000000e+00
1.055641320281155204e+00,0.000000000000000000e+00
1.142637157068008502e+00,0.000000000000000000e+00
1.095791741656120921e+00,0.000000000000000000e+00
9.669929748526928659e-01,0.000000000000000000e+00
9.776175023149145105e-01,0.000000000000000000e+00
9.776175023149145105e-01,0.000000000000000000e+00
9.776175023149145105e-01,0.000000000000000000e+00
9.776175023149145105e-01,0.000000000000000000e+00
1.278080044888000089e+00,0.000000000000000000e+00
1.130526243866158964e+00,0.000000000000000000e+00
1.090076754758604993e+00,0.000000000000000000e+00
1.090076754758604993e+00,0.000000000000000000e+00
1.066389843174116336e+00,0.000000000000000000e+00
1.066389843174116336e+00,0.000000000000000000e+00
1.134717865480257881e+00,0.000000000000000000e+00
1.134717865480257881e+00,0.000000000000000000e+00
1.156844917056197852e+00,0.000000000000000000e+00
1.194251147118850609e+00,0.000000000000000000e+00
1.194251147118850609e+00,0.000000000000000000e+00
1.353713668803079084e+00,0.000000000000000000e+00
1.318590982034303583e+00,0.000000000000000000e+00
1.318590982034303583e+00,0.000000000000000000e+00
1.308685387260533739e+00,0.000000000000000000e+00
1.128884387399039069e+00,0.000000000000000000e+00
1.128884387399039069e+00,0.000000000000000000e+00
1.128884387399039069e+00,0.000000000000000000e+00
1.210767549060889126e+00,0.000000000000000000e+00
1.210767549060889126e+00,0.000000000000000000e+00
1.234300329037065547e+00,0.000000000000000000e+00
1.305203830418222299e+00,0.000000000000000000e+00
1.131521523296018739e+00,0.000000000000000000e+00
1.131521523296018739e+00,0.000000000000000000e+00
1.310336469275634075e+00,0.000000000000000000e+00
1.234627202316040950e+00,0.000000000000000000e+00
1.234627202316040950e+00,0.000000000000000000e+00
1.222112013833651867e+00,0.000000000000000000e+00
1.214975471986258215e+00,0.000000000000000000e+00
9.829202430243296762e-01,0.000000000000000000e+00
9.829202430243296762e-01,0.000000000000000000e+00
9.829202430243296762e-01,0.000000000000000000e+00
9.829202430243296762e-01,0.000000000000000000e+00
9.829202430243296762e-01,0.000000000000000000e+00
9.829202430243296762e-01,0.000000000000000000e+00
1.007109095446479863e+00,0.000000000000000000e+00
1.007109095446479863e+00,0.000000000000000000e+00
1.136179249491866328e+00,0.000000000000000000e+00
1.136179249491866328e+00,0.000000000000000000e+00
