x_model,MEP_eV,F_analytic_eV,F_quadrature_eV
-0.9099999999999999,0.004432441500000008,0.0013546816704739992,0.0013546816704737286
-0.8959999999999999,0.0058322294784000075,0.002154389184228861,0.0021543891842285695
-0.882,0.007397662466399996,0.0031207669072307737,0.00312076690723051
-0.868,0.0091199585664,0.004245194849125528,0.004245194849125319
-0.854,0.010990474178400001,0.0055191974038581865,0.005519197403858089
-0.84,0.013000704000000009,0.006934443466911494,0.006934443466911591
-0.826,0.015142281026400011,0.008482746546597378,0.00848274654659778
-0.8119999999999999,0.017406976550400008,0.010156064868495226,0.010156064868496018
-0.7979999999999999,0.019786700162400007,0.011946501472072324,0.01194650147207367
-0.784,0.02227349975039999,0.01384630429846434,0.013846304298466353
-0.77,0.024859561500000002,0.015847866268335647,0.015847866268338492
-0.756,0.02753720989439999,0.017943725348681917,0.01794372534868574
-0.742,0.030298907714400008,0.020126564607382713,0.020126564607387668
-0.728,0.033137256038399995,0.022389212254257024,0.022389212254263255
-0.714,0.036044994242400014,0.024724641667325423,0.024724641667333055
-0.7,0.039015,0.02712597140293408,0.02712597140294319
-0.6859999999999999,0.042040289282400015,0.02958646518835524,0.0295864651883659
-0.6719999999999999,0.045114016358400004,0.03209953189544051,0.03209953189545271
-0.658,0.0482294737944,0.03465872549387483,0.034658725493888515
-0.644,0.0513800924544,0.03725774498255571,0.03725774498257074
-0.63,0.05455944149999999,0.03989043429761048,0.03989043429761109
-0.616,0.057761228390399995,0.04255078219556077,0.04255078219556137
-0.602,0.06097929888240001,0.04523292211015309,0.04523292211015369
-0.588,0.0642076370304,0.04793113198139612,0.04793113198139674
-0.574,0.06744036518640002,0.05063983405538186,0.05063983405538246
-0.56,0.07067174399999997,0.053353594653519104,0.0533535946535197
-0.546,0.07389617241839999,0.05606712390987838,0.05606712390987899
-0.532,0.07710818768639999,0.05877527547543168,0.05877527547543228
-0.518,0.0803024653464,0.06147304618808058,0.06147304618808121
-0.504,0.08347381923839998,0.06415557570748953,0.06415557570749016
-0.49,0.0866172015,0.06681814611389185,0.06681814611389246
-0.476,0.08972770256639999,0.0694561814702044,0.069456181470205
-0.46199999999999997,0.09280055117040001,0.0720652473469803,0.0720652473469809
-0.44799999999999995,0.0958311143424,0.07464105030994282,0.07464105030994343
-0.43400000000000005,0.09881489741039998,0.07717943737008211,0.07717943737008272
-0.42000000000000004,0.101747544,0.07967639539655445,0.07967639539655506
-0.406,0.1046248360344,0.0821280504929042,0.0821280504929048
-0.3919999999999999,0.10744269373440003,0.08453066733742906,0.08453066733742969
-0.3780000000000001,0.11019717561839996,0.08688064848882569,0.0868806484888263
-0.3640000000000001,0.11288447850239998,0.08917453365858814,0.08917453365858875
-0.3500000000000001,0.11550093749999998,0.0914089989519753,0.09140899895197589
-0.3360000000000001,0.11804302602239997,0.09358085607972355,0.09358085607972415
-0.32200000000000006,0.1205073557784,0.09568705154304022,0.09568705154304082
-0.30800000000000005,0.12289067677439997,0.09772466579477947,0.09772466579478008
-0.29400000000000004,0.12518987731439998,0.09969091238006526,0.09969091238006587
-0.28,0.127401984,0.10158313705997858,0.10158313705997916
-0.266,0.1295241617304,0.10339881692227075,0.10339881692227133
-0.252,0.1315537137024,0.1051355594833873,0.10513555948338789
-0.238,0.1334880814104,0.10679110178638727,0.10679110178638786
-0.22399999999999998,0.1353248446464,0.10836330949961422,0.1083633094996148
-0.20999999999999996,0.13706172149999998,0.10985017602121065,0.10985017602121123
-0.19599999999999995,0.1386965683584,0.111249821594763,0.11124982159476358
-0.18199999999999994,0.1402273799064,0.11256049244151374,0.11256049244151432
-0.16800000000000015,0.1416522891264,0.1137805599146766,0.11378055991467718
-0.15400000000000014,0.14296956729839996,0.11490851968143533,0.11490851968143591
-0.14000000000000012,0.14417762399999998,0.11594299093819378,0.11594299093819437
-0.1260000000000001,0.1452750071064,0.11688271566457013,0.11688271566457072
-0.1120000000000001,0.14626040279039998,0.11772655792149318,0.11772655792149377
-0.09800000000000009,0.14713263552239997,0.11847350319855939,0.11847350319855997
-0.08400000000000007,0.14789066807039997,0.11912265781554589,0.11912265781554647
-0.07000000000000006,0.14853360149999997,0.11967324838265446,0.11967324838265504
-0.05600000000000005,0.1490606751744,0.12012462132367781,0.12012462132367839
-0.04200000000000004,0.1494712667544,0.12047624246584439,0.12047624246584497
-0.028000000000000025,0.1497648921984,0.1207276966996109,0.12072769669961149
-0.014000000000000012,0.1499412057624,0.12087868771114167,0.12087868771114225
0.0,0.15,0.12092903778964532,0.12092903778964591
0.014000000000000012,0.1499412057624,0.12087868771114167,0.12087868771114225
0.028000000000000025,0.1497648921984,0.1207276966996109,0.12072769669961149
0.04200000000000004,0.1494712667544,0.12047624246584439,0.12047624246584497
0.05600000000000005,0.1490606751744,0.12012462132367781,0.12012462132367839
0.06999999999999984,0.14853360149999997,0.11967324838265446,0.11967324838265504
0.08399999999999985,0.14789066807040002,0.11912265781554594,0.11912265781554653
0.09799999999999986,0.14713263552240002,0.11847350319855944,0.11847350319856002
0.11199999999999988,0.14626040279039998,0.11772655792149318,0.11772655792149377
0.1259999999999999,0.1452750071064,0.11688271566457013,0.11688271566457072
0.1399999999999999,0.144177624,0.11594299093819381,0.11594299093819439
0.15399999999999991,0.1429695672984,0.11490851968143535,0.11490851968143594
0.16799999999999993,0.1416522891264,0.1137805599146766,0.11378055991467718
0.18199999999999994,0.1402273799064,0.11256049244151374,0.11256049244151432
0.19599999999999995,0.1386965683584,0.111249821594763,0.11124982159476358
0.20999999999999996,0.13706172149999998,0.10985017602121065,0.10985017602121123
0.22399999999999998,0.1353248446464,0.10836330949961422,0.1083633094996148
0.238,0.1334880814104,0.10679110178638727,0.10679110178638786
0.252,0.1315537137024,0.1051355594833873,0.10513555948338789
0.266,0.1295241617304,0.10339881692227075,0.10339881692227133
0.2799999999999998,0.12740198400000002,0.10158313705997861,0.10158313705997919
0.2939999999999998,0.12518987731440004,0.09969091238006532,0.09969091238006593
0.30799999999999983,0.12289067677440003,0.09772466579477955,0.09772466579478013
0.32199999999999984,0.12050735577840004,0.09568705154304026,0.09568705154304084
0.33599999999999985,0.11804302602240002,0.0935808560797236,0.09358085607972418
0.34999999999999987,0.11550093750000001,0.09140899895197532,0.09140899895197592
0.3639999999999999,0.11288447850240002,0.08917453365858817,0.08917453365858875
0.3779999999999999,0.11019717561840002,0.08688064848882575,0.08688064848882636
0.3919999999999999,0.10744269373440003,0.08453066733742906,0.08453066733742969
0.4059999999999999,0.1046248360344,0.0821280504929042,0.0821280504929048
0.41999999999999993,0.10174754400000002,0.07967639539655447,0.07967639539655506
0.43399999999999994,0.0988148974104,0.07717943737008214,0.07717943737008272
0.44799999999999995,0.0958311143424,0.07464105030994282,0.07464105030994343
0.46199999999999997,0.09280055117040001,0.0720652473469803,0.0720652473469809
0.476,0.08972770256639999,0.0694561814702044,0.069456181470205
0.49,0.0866172015,0.06681814611389185,0.06681814611389246
0.504,0.08347381923839998,0.06415557570748953,0.06415557570749016
0.5179999999999998,0.08030246534640004,0.061473046188080624,0.06147304618808121
0.5319999999999998,0.07710818768640006,0.05877527547543174,0.058775275475432334
0.5459999999999998,0.07389617241840003,0.056067123909878405,0.056067123909879016
0.5599999999999998,0.07067174400000002,0.05335359465351916,0.053353594653519756
0.5739999999999998,0.06744036518640002,0.05063983405538186,0.05063983405538246
0.5879999999999999,0.06420763703040003,0.04793113198139615,0.04793113198139677
0.6019999999999999,0.06097929888240003,0.045232922110153104,0.04523292211015369
0.6160000000000001,0.057761228390399974,0.04255078219556076,0.04255078219556134
0.6299999999999999,0.054559441500000035,0.03989043429761052,0.03989043429761112
0.6439999999999997,0.05138009245440008,0.03725774498255578,0.0372577449825708
0.6579999999999999,0.04822947379440001,0.03465872549387483,0.03465872549388853
0.6719999999999997,0.04511401635840007,0.03209953189544056,0.03209953189545277
0.6859999999999999,0.042040289282400015,0.02958646518835524,0.0295864651883659
0.6999999999999997,0.039015000000000064,0.02712597140293413,0.027125971402943233
0.714,0.036044994242400014,0.024724641667325423,0.024724641667333055
0.7279999999999998,0.033137256038400044,0.022389212254257072,0.02238921225426331
0.742,0.030298907714400008,0.020126564607382713,0.020126564607387668
0.7559999999999998,0.027537209894400037,0.017943725348681952,0.01794372534868577
0.77,0.024859561500000002,0.015847866268335647,0.015847866268338492
0.7839999999999998,0.02227349975040004,0.013846304298464382,0.013846304298466394
0.798,0.019786700162399997,0.011946501472072317,0.01194650147207367
0.8119999999999998,0.01740697655040003,0.01015606486849524,0.010156064868496031
0.8260000000000001,0.01514228102639999,0.008482746546597364,0.008482746546597766
0.8399999999999999,0.01300070400000002,0.006934443466911494,0.006934443466911605
0.8539999999999996,0.010990474178400048,0.005519197403858228,0.005519197403858131
0.8679999999999999,0.009119958566400018,0.004245194849125548,0.004245194849125333
0.8819999999999997,0.00739766246640004,0.0031207669072308014,0.003120766907230524
0.8959999999999999,0.0058322294784000075,0.002154389184228861,0.0021543891842285695
0.9099999999999997,0.004432441500000025,0.001354681670474013,0.0013546816704737424
0.9239999999999999,0.003207218726400006,0.0007304086182837385,0.0007304086182835096
0.9379999999999997,0.0021656196504000174,0.00029047841529856316,0.00029047841529840357
0.952,0.0013168410624000032,4.3943454275396227e-05,4.394345427530255e-05
0.9659999999999997,0.0006702180504000091,0.0,0.0
0.98,0.00023522400000000094,0.00016798805395164956,0.0001679880539517259
0.9939999999999998,2.14705944000015e-05,0.0005573912173039638,0.0005573912173041096
1.008,3.870781440000038e-05,0.001177836552798267,0.001177836552798503
1.0219999999999998,0.00029682393839999366,0.0020390944459800046,0.0020390944459802857
1.036,0.0008058455424000006,0.0031510784662463,0.00315107846624664
1.0499999999999998,0.0015759374999999875,0.004523845228110578,0.004523845228110945
1.0639999999999996,0.0026174029823999643,0.00616759425305273,0.006167594253053146
1.0779999999999998,0.003940683458399984,0.00809266783228562,0.008092667832286085
1.0919999999999996,0.005556358694399959,0.010309550890734515,0.010309550890735014
1.1059999999999999,0.007475146754399984,0.0128288708524954,0.012828870852495927
1.1199999999999997,0.009707903999999946,0.015661397508004743,0.015661397508005312
1.134,0.01226562509039999,0.01881804288312964,0.018818042883130187
1.1479999999999997,0.015159442982399931,0.022309861110356224,0.022309861110356793
1.162,0.018400628930399978,0.02614804830223555,0.026148048302236077
1.1759999999999997,0.02200059248639992,0.030343942427217593,0.030343942427218093
1.19,0.02597088149999999,0.034909023187990565,0.03490902318799105
1.2039999999999997,0.030323182118399912,0.039854911902415566,0.03985491190241604
1.218,0.035069318786399975,0.0451933713871385,0.045193371387139095
1.2319999999999998,0.040221254246399905,0.05093630584393502,0.05093630584393562
1.246,0.045791089538400005,0.05709576074884072,0.05709576074884133
1.2599999999999998,0.05179106399999991,0.06368392274409426,0.06368392274409486
1.274,0.05823355526639999,0.07071311953292073,0.07071311953292132
1.2879999999999998,0.0651310792703999,0.07819581977715985,0.07819581977716046
1.3019999999999996,0.0724962902423998,0.08614463299774601,0.08614463299774662
1.3159999999999998,0.08034198071039993,0.09457230947802739,0.09457230947802799
1.3299999999999996,0.08868108149999977,0.10349174016991013,0.10349174016991071
1.3439999999999999,0.09752666173439993,0.11291595660280836,0.11291595660280897
1.3579999999999997,0.10689192883439975,0.12285813079536397,0.12285813079536458
1.3719999999999999,0.11679022851839989,0.13333157516991168,0.1333315751699123
1.3859999999999997,0.12723504480239972,0.1443497424696401,0.14434974246964072
1.4,0.13823999999999992,0.15592622567841696,0.15592622567841757
